,id,tags,lonlat,amenity_name,shop,healthcare
9569,514725743,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Palem VIII', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '4', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'glass', 'capacity:persons': '50-100', 'name': 'Puskesmas Kecamatan Pesanggrahan', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5028116230, 5028116229, 5028116228, 5028116227, 5028116226, 5028116225, 5028116230)",clinic,,
9570,514725754,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Masjid Darul Falah', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Puskesmas Petukangan Utara', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5028116306, 5028116305, 5028116304, 5028116303, 5028116302, 5028116301, 5028116306)",clinic,,
9571,514725784,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Palem II', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Pisang Lampung I', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5028116731, 5028116730, 5028116729, 5028116728, 5028116731)",clinic,,
9572,514725800,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Masjid Darul Falah', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tin', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Klinik Medika Petukangan', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5028116837, 5028116836, 5028116835, 5028116834, 5028116833, 5028116832, 5028116831, 5028116830, 5028116829, 5028116828, 5028116837)",clinic,,
9573,514725845,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan H. Tohir II', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Pisang Ambon IV', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5028117145, 5028117144, 5028117143, 5028117142, 5028117141, 5028117140, 5028117145)",clinic,,
9574,514725875,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Masjid Darul Falah', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Klinik Pratama Yakrija', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5028117211, 5028117210, 5028117209, 5028117208, 5028117207, 5028117206, 5028117211)",clinic,,
9575,514725883,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan H. Kodir II', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Pisang Ambon II', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5028117264, 5028117263, 5028117262, 5028117261, 5028117260, 5028117259, 5028117264)",clinic,,
9576,514725976,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan H. Kuling', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Posyandu Pisang Siem II', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5028117397, 5028117396, 5028117395, 5028117394, 5028117397)",clinic,,
9577,515031848,"{'addr:full': 'Jl. Poros gara gara balombong', 'amenity': 'clinic', 'building': 'yes', 'name': 'Posyandu Mawar'}","(5030655278, 5030655277, 5030655276, 5030655275, 5030655278)",clinic,,
9578,515031989,"{'addr:full': 'Kp. Sampobia Rt 01/04', 'amenity': 'clinic', 'building': 'yes', 'name': 'Posyandu Dahlia (kena banjir)'}","(5030655968, 5030655965, 5030655966, 5030655967, 5030655968)",clinic,,
9579,515032628,"{'addr:full': 'Lingkungan Bonto Kadato Rt 03/04', 'amenity': 'clinic', 'building': 'yes', 'name': 'PusKesDes'}","(5030659182, 5030659179, 5030659180, 5030659181, 5030659182)",clinic,,
9580,515063200,"{'addr:full': 'Lingkungan Talamangape', 'amenity': 'clinic', 'building': 'yes', 'name': 'Posyandu Anggrek III'}","(5030944994, 5030944993, 5030944992, 5030944991, 5030944994)",clinic,,
9581,515063324,"{'addr:full': 'Lingkungan Talamangape', 'amenity': 'clinic', 'building': 'yes', 'name': 'POSKESKEL'}","(5030945351, 5030945348, 5030945349, 5030945350, 5030945351)",clinic,,
9582,515064245,"{'addr:full': 'Jalan Poros Soddange', 'amenity': 'clinic', 'building': 'yes', 'name': 'Poskesdes Mattoangin'}","(5030951049, 5030951048, 5030951035, 5030951045, 5030951044, 5030951037, 5030951047, 5030951046, 5030951036, 5030951043, 5030951042, 5030951034, 5030951049)",clinic,,
9583,515080822,"{'access:roof': 'no', 'addr:full': 'Temboka', 'amenity': 'clinic', 'building': 'clinic', 'building:levels': '1', 'building:roof': 'tin', 'building:structure': 'kayu', 'building:walls': 'kayu', 'capacity': '10', 'name': 'POSYANDU ANGGREK', 'operator:type': 'government'}","(5031092413, 5031092412, 5031092411, 5031092410, 5031092413)",clinic,,
9584,515168223,"{'amenity': 'clinic', 'building': 'yes', 'name': 'Puskesmas Semoi II'}","(5031822717, 5031822716, 5031822715, 5031822714, 5031822717)",clinic,,
9585,515218165,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Tanjung Duren Utara II', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '100-250', 'name': 'Posyandu Bougenville', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5032149468, 5032149469, 5032149472, 5032149471, 5032149468)",clinic,,
9586,515218166,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Tanjung Duren Utara VII B', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '100-250', 'name': 'Puskesmas Kelurahan Tanjung Duren Utara', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5032149444, 5032149443, 5032149446, 5032149447, 5032149444)",clinic,,
9587,515313676,"{'addr:full': 'DUSUN SEGE SEGERI', 'amenity': 'clinic', 'building': 'yes', 'name': 'PUSTU MINASA BAJI'}","(5032832235, 5032832443, 5032832440, 5032832441, 5032832442, 5032832234, 5032832444, 5032832445, 5032832235)",clinic,,
9588,515426844,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Puskesmas No.1 RT/RW 04/07', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Puskesmas Duri Kosambi II', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5033751672, 5033751669, 5033751670, 5033751671, 5033751672)",clinic,,
9589,515490299,"{'access:roof': 'yes', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kosambi Baru Raya', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Klinik Medika Bina Sejahtera', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5034141438, 5034141435, 5034141436, 5034141437, 5034141438)",clinic,,
9590,515490574,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Raya Duri Kosambi', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Puskesmas Duri Kosambi I', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5034144191, 5034144190, 5034144189, 5034144193, 5034144194, 5034144195, 5034144188, 5034144191)",clinic,,
9591,515492397,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Rawa Bahagia Raya', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Puskesmas Kelurahan Grogol', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(5034157483, 5034157482, 5034157491, 5034157492, 5034157483)",clinic,,
9592,515581214,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Rawa Badak Barat No. 1', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'healthcare': 'clinic', 'healthcare:speciality': 'blood_check;gynaecology;emergency', 'insurance': 'gov', 'name': 'Puskesmas Rawa Badak Utara I', 'opening_hours': '24/7', 'operator:type': 'government', 'phone': '021 4393382', 'source': 'HOT_InAWARESurvey_2017', 'wheelchair': 'yes'}","(5034807797, 5034807798, 5034807796, 5034807799, 5034807802, 5034807801, 5034807797)",clinic,,clinic
9593,515713577,"{'addr:full': 'Jalan Cemara Gang II blok I No.16 RT 005/016 Lagoa, Koja', 'backup_generator': 'yes', 'building': 'yes', 'healthcare': 'midwife', 'healthcare:speciality': 'gynaecology', 'insurance': 'gov', 'name': 'Bidan Gustia Supriyatin', 'opening_hours': '24/7', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'no'}","(5035890904, 5035890903, 5035890902, 5035890901, 5035890904)",,,midwife
9594,515720891,"{'addr:full': 'Jalan Manggar', 'amenity': 'doctors', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'doctor', 'healthcare:speciality': 'internal', 'name': 'Praktek Dokter Kustedy Rafli', 'opening_hours': 'Mo-Sa 17:00-20:30', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'no'}","(5035939459, 5035939458, 5035939457, 5035939456, 5035939459)",doctors,,doctor
9595,515720950,"{'addr:full': 'Jalan Muncang Blok Y No.32 Lagoa, Koja', 'amenity': 'dentist', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'dentist', 'name': 'Praktek Dokter Gigi Siti Nurhasanah', 'opening_hours': 'Mo-Su 08:00-17:00', 'operator:type': 'private', 'phone': '021-98269870-4366320', 'source': 'survey', 'wheelchair': 'no'}","(5035939695, 5035939694, 5035939693, 5035939692, 5035939695)",dentist,,dentist
9596,515720969,"{'addr:full': 'Jalan Muncang Raya No.75 Lagoa, Koja', 'amenity': 'dentist', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'dentist', 'name': 'Denta Estetik', 'opening_hours': 'Mo-Fr 10:00-21:00', 'operator:type': 'private', 'phone': '082111178990', 'source': 'survey', 'wheelchair': 'no'}","(5035939771, 5035939770, 5035939769, 5035939768, 5035939771)",dentist,,dentist
9597,515732839,"{'addr:full': 'Jalan Mangga No.22 RT 001/003 Tugu Utara, Koja', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'clinic', 'name': 'Klinik Lontar Medica 2', 'opening_hours': 'Mo-Su 08:00-22:00', 'operator:type': 'private', 'source': 'survey', 'wheelchair': 'no'}","(5036021116, 5036021113, 5036021114, 5036021115, 5036021116)",clinic,,clinic
9598,515753829,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Ciranjang', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'healthcare': 'hospital', 'name': 'RS Khusus THT- Bedah Ciranjang', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5036159433, 5036159432, 5036159431, 5036159430, 5036159433)",hospital,,hospital
9599,515753856,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Birah IV', 'amenity': 'hospital', 'backup_generator': 'yes', 'building': 'hospital', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '250-500', 'name': 'Rumah Sakit Ibu dan Anak Panti Nugraha', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(5036159518, 5036159517, 5036159516, 5036159515, 5036159518)",hospital,,
9600,515770679,"{'addr:full': 'Link.Sumurwatu RT 12 RW 02', 'amenity': 'clinic', 'building': 'yes', 'keterangan': 'Rencana P3K + Dapur Umum', 'name': 'POSYANDU SIPUT'}","(5036270292, 5036270291, 5036270290, 5036270289, 5036270292)",clinic,,
9601,515883287,"{'amenity': 'pharmacy', 'building': 'pharmacy', 'name': 'Apotek Kimia Farma'}","(5037119176, 5037119175, 5037119174, 5037119173, 5037119176)",pharmacy,,
9602,515921623,"{'addr:full': 'Dusun Garantiga', 'amenity': 'clinic', 'building': 'yes', 'name': 'Posyandu Melati'}","(5037409443, 5037409442, 5037409441, 5037409440, 5037409443)",clinic,,
9603,515922077,"{'addr:full': 'Dusun Sampakang', 'amenity': 'clinic', 'building': 'yes', 'name': 'Posyandu Mawar'}","(5037410511, 5037411982, 5037411984, 5037411983, 5037410512, 5037411985, 5037411986, 5037411987, 5037410511)",clinic,,
9604,515923333,"{'addr:full': 'Jl. Poros Bantimurung KM.7', 'amenity': 'clinic', 'building': 'clinic', 'building:roof': 'tin', 'building:structure': 'reinforced_masonry', 'building:walls': 'brick', 'name': 'Puskesmas Bantimurung'}","(5037418045, 5037418142, 5037418139, 5037418140, 5037418141, 5037418044, 5037418137, 5037418138, 5037418045)",clinic,,
9605,515986656,"{'addr:full': 'ARGA BAJAPURA NO.9 RT 13 RW 04', 'amenity': 'doctors', 'building': 'yes', 'name': 'dr. Ronald Leonardo'}","(5037967089, 5037967088, 5037967087, 5037967086, 5037967089)",doctors,,
9606,516001503,"{'addr:full': 'Jalan Air Laut I Rawabadak Selatan', 'amenity': 'doctors', 'backup_generator': 'no', 'building': 'yes', 'healthcare': 'doctor', 'healthcare:speciality': 'gynaecology', 'name': 'Spesialis Obstetri & Ginekologi Dr. M. Tambunan, SpOG', 'opening_hours': '08:00-17:00', 'operator:type': 'private', 'phone': '-', 'source': 'survey', 'wheelchair': 'no'}","(5038079523, 5038079527, 5038079528, 5038079529, 5038079522, 5038079526, 5038079525, 5038079524, 5038079523)",doctors,,doctor
9607,516010519,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Suka Raya', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '<50', 'name': 'Posyandu Kemuning II', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2017'}","(5038146707, 5038146706, 5038146705, 5038146704, 5038146707)",clinic,,
9608,516015291,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Warakas 7 GG. 8 NO. 59', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'asbestos', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '<50', 'name': 'Klinik Indosehat 2003', 'opening_hours': '24/7', 'operator:type': 'private', 'phone': '021-22433658', 'source': 'HOT_InAWARESurvey_2017', 'wheelchair': 'limited'}","(5038181114, 5038181113, 5038181112, 5038181111, 5038181114)",clinic,,
9609,516015315,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Warakas IX Gg. 13 No. 22', 'amenity': 'clinic', 'backup_generator': 'yes', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '3', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '100-250', 'healthcare': 'hospital', 'healthcare:speciality': 'gynaecology', 'insurance': 'gov', 'name': 'Puskesmas Kelurahan Warakas', 'opening_hours': '24/7', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017', 'wheelchair': 'yes'}","(5038182028, 5038182025, 5038182026, 5038182027, 5038182028)",clinic,,hospital
